answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
827516,1461584,926971,https://asaxiy.uz/uz/product/anton-chehov-sirli-hilqat,586,640,,"Men ssilkani do'stim bilan ko'rmoqchiman, uni menga bera olasizmi?",Anton_Chexov_Sirli_xilqat.txt,"abiyotshunoslardan biri. Ushbu hajman qisqa hikoyalarni mutolaa qilsangiz yozuvchining xarakter yaratishdagi mahoratiga qoyil qolasiz. Butun dunyoda hozirgi kunda ham eng ko'p o'qilayotgan ushbu asarlar sizga manzur bo'ladi degan umiddamiz.
Kitob 248 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/anton-chehov-sirli-hilqat"
827517,1461387,926972,279/892,148,155,,Abu Iso at-Termiziy qachon vafot etgan?,Abu_Iso_at-Termiziy_Sunani_Termiziy_sharxi.txt,"Abu Iso at-Termiziy: ""Sunani Termiziy"" sharxi
Bu kitob buyuk vatandoshimiz, ulug‘ muhaddis olim Abu Iso Muhammad ibn Iso at-Termiziyning (209/824 - 279/892) to‘plami – «Sunani Termiziy»ning ko‘p jildlik sharhidir. Rasululloh sollallohu alayhi va sallamning hadisi shariflari asrlar bo‘yi yurtimiz musulmonlari amal qilib kelgan moturidiya aqidasi hamda hanafiy mazhabiga muvofiq izohlangan. Asarning o‘zbek tiliga to‘liq akademik tarjimasi, hadislarning i"
827518,1461916,926973,Doktor Oiz Qarniy: Eng baxtli ayol,0,34,,қайси китоб аёл зотини ўзининг Ислом динида эканлигидан бахтиёр бўлишга ундайди?,Doktor_Oiz_Qarniy_Eng_baxtli_ayol.txt,"Doktor Oiz Qarniy: Eng baxtli ayol
Бу китоб аёл зотини ўзининг Ислом динида эканлигидан бахтиёр бўлишга, Аллоҳнинг унга берган фазлидан шод бўлишга ҳамда ўзидаги бор неъматларга хурсанд бўлишга ундайди.
Бу китоб ҳар бир қалби эзилган, ғам остида қолган, қайғуси зиёда бўлган инсон учун орзу чечаги, умид насими, хушхабар зиёсидир.
Kit"
827519,1461917,926974, 2021-yilda chop etilgan.,408,433,,"Doktor Oiz Qarniy: Haqiqiy saodat kitob qachon bosib chiqarilgan?
",Doktor_Oiz_Qarniy_Haqiqiy_saodat.txt,"Oiz Qarniyning ikki asari asosida tayyorlangan. Unda saodatning 30 sababi hamda 200 kaliti bayon qilingan. Haqiqiy saodat istaganlarga kitobni o‘qib, uqib, hayotlariga tatbiq etishlarini tavsiya qilamiz.
Tarjimon va nashrga tayyorlovchilar: X.Abdulvohid qizi, D.Kamolxon qizi
Kitob 168 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/doktor-oiz-karnii-hakikii-saodat"
827520,1461389,926975,Hanafiy ,289,297,,Sunani Termiziy asari qaysi fiqh asosida tayyorlangan?,Abu_Iyso_Muhammad_at-Termiziy_Sunani_Termiziy_tarjimasi.txt,"Abu Iyso Muhammad at-Termiziy: Sunani Termiziy tarjimasi
Ulug‘ muhaddis Imom Termiziyning «Sunani Termiziy» («Al-jomiʼ as-sahih») asari yangi nashri Misr Qohira nusxasiga asoslandi, Bayrut, Riyoz nusxalari bilan qiyoslandi. Boblar va hadis raqamlari arabiy asliyatga moslab chiqildi. Asar Hanafiy fiqhi asosida diyorimiz kitobxonlari manfaatlariga mos zarur ilmiy sharh va izohlar bilan taqdim etilmoqda.
Kitob 528 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/abu-iiso-muhammad-at-termizii-sunani-termizii-tarzhimasi"
827551,1461406,927007,haqiqat va botil orasidagi chegarani farqlash yo‘lida,56,109,,Ishparastda adib qaysi tajribalari bilan bo'lishadi?,Adem_Ozbay_Ishqparast.txt,"Adem O'zbay: Ishqparast
""Ishqparast"" bu Adem O‘zbayning haqiqat va botil orasidagi chegarani farqlash yo‘lida boshidan kechirgan badiiy taassurotlari jamlangan kitob.
Tarjimonlar: Jahongir Xasan, Shermuhammad
Kitob 176 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/adem-uzbai-ishkparast"
827521,1461391,926976,"faylasuflarga, tarixchilarga, adiblarga",374,413,,Fozil odamlar shahri kitobi kimlar uchun?,Abu_Nasr_Forobiy_Fozil_odamlar_shahri_(yumshoq_muqova).txt,"vrining buyuk mutafakkiri Abu Nasr Forobiy asarlarida oqilona davlat tuzimi, insoniyat jamiyati haqidagi nodir va dono fikrlarga duch kelamiz. IX–X asrlarda yashab, ijod etgan «Arastu falsafasi», «Fozil odamlar shahri», «Ilmlarning kelib chiqishi to‘g‘risida» asarlaridan namunalar kiritilgan. Kitob faylasuflarga, tarixchilarga, adiblarga va shu soha bilan qiziquvchi o‘quvchilarga mo‘ljallangan.
Kitob 320 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/abu-nasr-forobii-fozil-odamlar-shahri-yumshok-mukova"
827522,1461918,926977,Doktor Oiz Qarniy: Ishq,0,23,,Kitob 232 betdan iborat. 2021-yilda chop etilgan. ushbu qaysi kitob?,Doktor_Oiz_Qarniy_Ishq.txt,"Doktor Oiz Qarniy: Ishq
Ushbu kitob his-tuyg‘ular bilan so‘zlashish, ongni o‘stirish, ilm o‘rganish va ongli ravishda mutolaa qilish uchun g‘ayratni oshirish maqsadida bitildi. Unda oyati karimalar, hadisi shariflar va salafi solihlarning bir qancha so‘zlari hamda ilm ahli, mutolaa oshiqlarining tajribalari va shoirlarnin"
827523,1461392,926978,"Abu Ubayda Mohir ibn Solih Oli Muborak: Sehr, Hasad va Iblis",0,60,,Sehr haqida qaysi kitob mavjud?,Abu_Ubayda_Mohir_ibn_Solih_Oli_Muborak_Sehr_Hasad_va_Iblis.txt,"Abu Ubayda Mohir ibn Solih Oli Muborak: Sehr, Hasad va Iblis
Muhtaram o‘quvchi! Sizga taqdim etilayotgan ushbu kitobning mavzulari oyat va hadislar bilan dalillangan. Unda inson hayotini izdan chiqaradigan, umr zavqi va lazzatini olib qo‘yadigan sehr-jodu haqida so‘z boradi.
Kitob 232 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/prod"
827524,1461919,926979,"Таржимонлар: Абдулҳодий Ғиёс, Фарҳод Абдулҳалим ўғли, Зиёвуддин Абдулқайюм ўғли",311,390,,Доктор Оиз Қарний: Ўкинма китобнинг таржимонлари ким?,Doktor_Oiz_Qarniy_Okinma.txt,"Qarniy: O‘kinma
Ушбу китоб сизга: «Хушчақчақ ва бахтли бўлинг,яхшилик томонини изланг ва тинчланинг», дейди. Ҳаётга ўз ҳолича боқишни, мамнун, қувноқ ва шод яшашни ўргатади. Йўналишлар, одамлар, замон ва маконлар билан муомала қилишда фитратга зид хатоларни тузатади.
Масъул муҳаррир: Мубашшир Аҳмад
Таржимонлар: Абдулҳодий Ғиёс, Фарҳод Абдулҳалим ўғли, Зиёвуддин Абдулқайюм ўғли
Kitob 384 betdan iborat. 2016-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/doktor-oiz-karnij-ukinma"
827553,1461924,927009,"Usoma ibn Zayd ham ulug‘ sahobiylardan biri bo‘lib, shu boisdan Payg‘ambarimiz alayhissalom bejiz ""Usoma men uchun insonlarning eng suyuklisidir"" demaganlar.",467,624,,Doktor Vahba Zuhayliy: Usoma ibn Zayd roziyallohu anhu kitobida Payg'ambarimiz alayhissalom ushbu zotga qanday ta'rif berganlar?,Doktor_Vahba_Zuhayliy_Usoma_ibn_Zayd_roziyallohu_anhu.txt,"ing roziligini talab qilishlari kamolotga intilgan kishilar uchun haëtiy ibrat maktabidir. Ular moddiy manfaat, sohta mansabga erishish yoki o‘tkinchi shuhratga ega bo‘lish uchun harakat qilishmagan. Ularni bir narsa - Yaratganga taqvo va Uning barhaq payg‘ambariga muhabbat ulug‘likka olib chiqqan. Usoma ibn Zayd ham ulug‘ sahobiylardan biri bo‘lib, shu boisdan Payg‘ambarimiz alayhissalom bejiz ""Usoma men uchun insonlarning eng suyuklisidir"" demaganlar.
Siz aziz o‘quvchilarni ibratli hayot sohibi bo‘lmish ulug‘ sahobiyning hayoti bilan tanishish bilan muborakbod etamiz.
Kitob 88 betdan iborat. 2020-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/doktor-vahba-zuhailii-usoma-ibn-zaid-roziyallohu-anhu"
827525,1461394,926981,qalbda,174,180,,Ko'pchilik kasalliklarning negizi qayerda?,Adam_Jekson_Soglom_bolishning_onta_siri.txt,"Adam Jekson: Sog‘lom bo‘lishning o‘nta siri
Ko‘pchilik aniq tashxis qo‘yilmasa ham o‘zini behol sezadi,  tezda charchab qoladi. Aslida kasallikning ildizi tanada emas, balki qalbda ekanligini kitob muallifi ajoyib hayotiy misollar bilan asoslab beradi. O‘nta tavsiyaning har birini qo‘llash asnosida siz nafaqat tanangiz, balki ruhiyatingizda ham ajib yengillik sezasiz.
Ushbu kitobdagi barcha qahramonlar - muallifning umri davomida uchratgan bir nechta donishmand ayol va erkakl"
827526,1461395,926982,Adam Uzkusa: Jannatga taklifnoma,0,32,,Boshqa dinlarda Islom diniga kirganlar haqida bir kitob bo'lsa,Adam_Uzkusa_Jannatga_taklifnoma.txt,"Adam Uzkusa: Jannatga taklifnoma
Qo‘lingizdagi kitob boshqa din va muhitda yashab, keyinchalik Allohning hidoyati yetib Islom diniga kirgan insonlar hayotidan hikoya qiladi. Bu badiiy to‘qima emas, balki haqiqiy, hayotiy voqealarga asoslangan maʼlumotlardir. Dunyoning turli chekkalarida yashayotgan odamlar va ularning ilohiy din b"
827527,1461920,926983,Арабчадан Заҳириддин Мансур таржимаси.,168,206,,Доктор Оиз Қарний: Рамазон ҳикматлари китоб кимнинг таржимаси?,Doktor_Oiz_Qarniy_Ramazon_hikmatlari.txt,"Doktor Oiz Qarniy: Ramazon hikmatlari
Ўзбекистон Республикаси Вазирлар Маҳкамаси ҳузуридаги Дин ишлари бўйича қўмитанинг 2153-сонли хулосаси асосида нашрга тайёрланди.
Арабчадан Заҳириддин Мансур таржимаси.
Kitob 248 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/doktor-oiz-karnij-ramazon-hikmatlari"
827557,1461409,927013,Tosh qotgan,19,30,,Qay turdagi fikrlarni dushmanga o'xshatish mumkin?,Adem_Uzkusa_Safar.txt,"Adem Uzkusa: Safar
Tosh qotgan fikr sovuq quroldir. Dunyoqarashi tor bo‘lgan insonlarning har qanday narsani barbod qila olishlariga guvoh bo‘lganimdan beri tafakkurimni kengaytirish uchun sayohat qilaman...
Sayohat eng buyuk va jiddiy fan sifatida yana o‘zligimizga qaytishga yordam beradi...
Barcha muhtasham hikoyalar ikki zayl"
827529,1461396,926985,Adam Uzkusa: Jannatga taklifnoma (Ikkinchi kitob),0,49,,Marziya Saydam tarjima qilgan kitoblardan biri?,Adam_Uzkusa_Jannatga_taklifnoma_(Ikkinchi_kitob).txt,"Adam Uzkusa: Jannatga taklifnoma (Ikkinchi kitob)
Adam Uzkusa-turk yozuvchisi. Uning ko‘plab asarlari Turkiya kitobxonlari eʼtirofini qozongan. Adam Uzkusa qalamiga mansub «Jannatga taklifnoma» kitobining birinchi qismi bilan o‘zbek o‘qirmanlari yaxshi tanish. Yaqinda adib kitobning ikkinchi qismini ham yozdi, nashr qildirdi. Bu kitob dunyoning o‘"
827531,1461921,926987,O‘zbek o‘quvchilariga o‘zining “O‘kinma” nomli asari bilan yaxshi tanish bo‘lgan Oiz Qarniyning bu kitobi “O‘kinma”ning mantiqiy davomidir.,35,174,,Doktor Oiz Qarniy: Tabassum qiling bu kitob qaysi kitobning davomi?,Doktor_Oiz_Qarniy_Tabassum_qiling.txt,"Doktor Oiz Qarniy: Tabassum qiling
O‘zbek o‘quvchilariga o‘zining “O‘kinma” nomli asari bilan yaxshi tanish bo‘lgan Oiz Qarniyning bu kitobi “O‘kinma”ning mantiqiy davomidir. Zero, har bir inson bu hayotda o‘kinmay, o‘ksinmay, balki tabassum qilib yashamog‘i lozim.
«Tabassum qiling» asarida muallif o‘quvchilarni hayoti dunyoda tez-tez sodir bo‘lib turuvchi qiziqarli voqea-hodisalarga oshno etadi. Turli mushkul vaziyatlardan tabassum ila chiqib ketishni o‘rgatadi. Kitobn"
827533,1461397,926989,Adem Gunesh: Bola nimani nega qiladi,0,36,,Bolamga kitob o'qishni o'rgatmoqchi bo'lsam qaysi kitobni olishim kerak?,Adem_Gunesh_Bola_nimani_nega_qiladi.txt,"Adem Gunesh: Bola nimani nega qiladi
Bola tarbiyasi oltindan qimmat. Agar farzandingiz kelajakda aqli raso, yetuk, komil inson bo‘lishini istasangiz, uni bolaligidan tafakkurini ulg‘aytiradigan, aqlini charxlaydigan kitoblar bilan yaqindan do‘st tutinishiga sababchi bo‘ling yoxud uning yoshiga, qarashlariga munosib kitoblarni mutolaa "
827560,1461410,927016,"Adham Ibrohim o‘g‘li: Eng komil inson
",0,38,,Арабларнинг исломгача бўлган даври ҳақида қандай китоб бор?,Adham_Ibrohim_ogli_Eng_komil_inson.txt,"Adham Ibrohim o‘g‘li: Eng komil inson
Ушбу китобда арабларнинг Исломгача бўлган ҳаётидан тортиб фил эгалари қиссасигача. Пайғамбаримизнинг туғилишлари;  пайғамбарлик аломатлари ва бу вақтга қадар бўлиб ўтган воқеалар; Муҳаммад алайҳиссаломга ваҳийнинг келиши; мусулмонларга азоб-уқубатлар етказилиши; Исро ва Меърож воқеаси; Мадинаи мунав"
827565,1461412,927021,Adham Ibrohim o‘g‘li: Tajvid,0,28,,Qur'onni to'g'ri o'qish qoidalarini qaysi kitobdan boshlab o'rgansam bo'ladi?,Adham_Ibrohim_ogli_Tajvid.txt,"Adham Ibrohim o‘g‘li: Tajvid
Imom Buxoriy rivoyat qilgan hadisda Rasululloh sollallohu alayhi va sallam: ""Sizlarning yaxshilaringiz Qurʼonni o‘rganib, o‘rgatganlaringizdir"", deb marhamat qilganlar,
Ushbu kitobda eng yaxshi inson bo‘lish, yaʼni, Qurʼoni karimni o‘rganib, boshqalarga ham o‘rgatish ilmi tajvid qoidalari sodda, yo"
827581,1461927,927037,Kitob 320 betdan iborat.,846,870,,Do'stmuhammad Nasriddin Bodariy: Mukammal sarf darsligi kitob hajmi?,Dostmuhammad_Nasriddin_Bodariy_Mukammal_sarf_darsligi.txt,"foydalarni ko‘zlab, xalqimizga bir ojizona xizmat qilish va mustaqillik maʼnaviyatiga hissa qo‘shish niyatida ushbu asarga qo‘l urdim. Ushbu asarning yuzaga kelishiga rozi bo‘lib, xayrxohlik qilgan kishilarning dunyoyu oxiratlari obod bo‘lsin. Omin yo Rabbal Olamiyn!
Do‘stmuhammad Nasriddin Bodariy
Kitob 320 betdan iborat. 2018-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/dustmuhammad-nasriddin-bodarii-mukammal-sarf-darsligi"
827583,1461928,927039,",Mariya Dmitriyevnaning fazilatlarini asarlari qahramonlari: Katerina Marmeladova, Katerina Verxovenskaya va Nastasya Filippovnaga singdirib yuborgan.",208,358,,Dostoyevskiy: Iblislar (2-jild) kitobi qahramonlari kimlardan iborat?,Dostoyevskiy_Iblislar_(2-jild).txt,"Dostoyevskiy: Iblislar (2-jild)
Har qanday, boz ustiga ijodkor inson hayotida bo‘lganidek, muhabbat kechinmalari Dostoyevskiy ijodiga shubhasiz taʼsir ko‘rsatgan. Dostoyevskiy o‘zi sevgan ayollarning, masalan,Mariya Dmitriyevnaning fazilatlarini asarlari qahramonlari: Katerina Marmeladova, Katerina Verxovenskaya va Nastasya Filippovnaga singdirib yuborgan.
Kitob 408 betdan iborat. 2018-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/dostoevskij-iblislar"
827569,1461925,927025,Kitob 160 betdan iborat. 2021-yilda chop etilgan.,583,632,,Doktor Yahyo ibn Abdurazzoq al-G’avsoniy: Qur’onni qanday yodlaysiz? kitob necha sahifadan iborat va qachon chop etilgan?,Doktor_Yahyo_ibn_Abdurazzoq_al-Gavsoniy_Quronni_qanday_yodlaysiz?.txt,"muntazam takrorlab turishi kerak. Shayx Fozil Yahyo ibn Abdurazzoq al-G‘avsoniy qalamiga mansub ""Qurʼonni qanday yodlaysiz?"" kitobida hofizi Qurʼonlarga bir qancha usul va ko‘rsatmalarni tavsiya etadiki, ular bilan tanishgan o‘quvchilar ayni masalada o‘zlariga katta foyda oladilar, degan umiddamiz.
Kitob 160 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/doktor-yahyo-ibn-abdurazzok-al-avsonij-uronni-kandaj-yodlajsiz"
827570,1461414,927026,320,471,474,,Geografiyadan savollar to'plami necha betdan iborat?,Adhamjon_Mamadiyorov_Quvonchbek_Sagdullayev_Geografiya_fanidan_variantlar_toplami_(II_qism).txt,"nar kollejlarida oqitilayotgan darsliklardan, shuningdek, oquv atlaslaridan ham foydalanilgan. Ikki qismdan iborat mazkur yangi variantlar to'plami oliy oquv yurtlariga kirish imtihonlarida muvaffaqiyatga erishishingizda, geografiya fanidan bilimlaringizni mustahkamlashda katta yordam beradi.
Kitob 320 betdan iborat. 2021-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/adhamzhon-mamadierov-kuvonchbek-sagdullaev-geografiya-fanidan-variantlar-tuplami-ii-kism"
839861,1461933,940702,"Jek Madagi ishtiyoq, qatʼiyat, tap tortmaslik, xarizma, kirishimlilik va boshqa xislatlar, balki o‘sha davrda shakllangan qulay muhit, raqiblarning jiddiy xatolari, Xitoyning o‘ziga xos siyosati kabi boshqa omillar ham muhim rol o‘ynagani yoritilgan. Shuningdek, Jek Maning muvaffaqiyatga erishish qoidalari va ularning tatbiqi ham tasvirlangan.",378,723,,Jek Ma bunyod etgan maskan kitobda nima haqida gap yuritiladi?,Dunkan_Klark_Alibaba_Jek_Ma_bunyod_etgan_maskan_(qattiq_muqova).txt,"k Ma bunyod etgan maskan"" - oddiy ingliz tili o‘qituvchisi qanday qilib dunyodagi eng qimmat kompaniyalardan birini yaratgani va jahon iqtisodiyotini o‘zgartirib yuborgani haqida hikoya qiladi.
Kitobda “Alibaba” kompaniyasining dunyoga kelishi va misli ko‘rilmagan muvaffaqiyatga erishishida nafaqat Jek Madagi ishtiyoq, qatʼiyat, tap tortmaslik, xarizma, kirishimlilik va boshqa xislatlar, balki o‘sha davrda shakllangan qulay muhit, raqiblarning jiddiy xatolari, Xitoyning o‘ziga xos siyosati kabi boshqa omillar ham muhim rol o‘ynagani yoritilgan. Shuningdek, Jek Maning muvaffaqiyatga erishish qoidalari va ularning tatbiqi ham tasvirlangan. Kitobni o‘qir ekansiz, “Alibaba” kompaniyasining oyoqqa turishi bilan bir qatorda, Xitoy iqtisodiyotining rivojlanish jarayoni, inqilobiy islohotlar, xitoy tadbirkorlari va xalqining bozor iqtisodiyoti uchun kechgan og‘ir hamda matonatli kurashiga ham guvoh bo‘lasiz.
Kitob 400 betdan iborat. 2022-y"
827599,1461929,927055,"Адибнинг маълум бир миллат ҳаётини, турмуш таризини ёритар экан, замирида барча халқларга бирдек хос бўлган маънавий хусусиятларни меҳр-муҳаббат, садоқат, элпарварлик, меҳнатсеварликни юксакларга кўтаради. ""Камбағаллар"" романи ҳам ана шундай туйғу ва ҳислатларни улуғловчи асарлардан бири.",242,531,,Достоевский: Камбағаллар китобда халқларнинг қандай хусусиятлари ёритилган?,Dostoyevskiy_Kambagallar.txt,"Dostoyevskiy: Kambag‘allar
Достоевский инсон руҳиятини ёритувчи салмоқли асарлари билан жаҳон адиблари рўйхатидан ўрин олди. Унинг умуминсоний қадриятларни тараннум этувчи барча асарлари аллақачон ҳақиқий китобхонлар жовонига териб бўлинган. Адибнинг маълум бир миллат ҳаётини, турмуш таризини ёритар экан, замирида барча халқларга бирдек хос бўлган маънавий хусусиятларни меҳр-муҳаббат, садоқат, элпарварлик, меҳнатсеварликни юксакларга кўтаради. ""Камбағаллар"" романи ҳам ана шундай туйғу ва ҳислатларни улуғловчи асарлардан бири.

Kitob 158 betdan iborat. 2019-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/dostoevskij-kambagallar"
827838,1461593,927255,Aqlvoy Oshpaz,0,13,,Bolalar bogchasi retsepi uchun kitobni nomi nima?,Aqlvoy_Oshpaz__Bolalar_bogchasi_uchun_retseptlar.txt,"Aqlvoy Oshpaz : Bolalar bog'chasi uchun retseptlar
Bu kitob sizning yordamchingiz va bolalar uchun mazali sog'lom taomlar dunyosiga yo'l ko'rsatuvchidir. Katta jamoa maktabgacha yoshdagi bolalarning ovqatlanishini yaxshilash uchun ishlamoqda. Ishonchim komilki, bu sizga yoqadi. Keling, birgalikda harakat qilayli"
827845,1461594,927255,Ақида илмини,245,257,,Bolalar bogchasi retsepi uchun kitobni nomi nima?,Aqoid_kitobi_Imomi_Azam_rohmatullohi_alayhning_Fiqhul-akbar_kitobiga_sharh.txt,"Aqoid kitobi. Imomi A’zam rohmatullohi alayhning ""Fiqhul-akbar"" kitobiga sharh
Ақида ўзи нима? Сиз эътиқодингизни биласизми? Аллоҳ қандай Зот? Аллоҳ ҳақида нималарни биласиз? Имон нима? Ислом нима? Ақида илми ана шундай саволларга жавоб беради. Ақида илмини ўрганиш ҳар бир мусулмон учун фарздир.
Kitob 64 betdan iborat. 2019-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/aqoid-kitobi-imomi-azam-rohmatullohi-alajhning-fiqhul-akbar-kitobiga-sharh"
827848,1461594,927264,Ақида илмини,245,257,,Qaysi ilimni organish har bir musulmon uchun farzdir?,Aqoid_kitobi_Imomi_Azam_rohmatullohi_alayhning_Fiqhul-akbar_kitobiga_sharh.txt,"Aqoid kitobi. Imomi A’zam rohmatullohi alayhning ""Fiqhul-akbar"" kitobiga sharh
Ақида ўзи нима? Сиз эътиқодингизни биласизми? Аллоҳ қандай Зот? Аллоҳ ҳақида нималарни биласиз? Имон нима? Ислом нима? Ақида илми ана шундай саволларга жавоб беради. Ақида илмини ўрганиш ҳар бир мусулмон учун фарздир.
Kitob 64 betdan iborat. 2019-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/aqoid-kitobi-imomi-azam-rohmatullohi-alajhning-fiqhul-akbar-kitobiga-sharh"
827856,1461595,927272,talaba va mustaqil o‘rganuvchilar,331,364,,Arab tili kitobi kimlar uchun organishga moljallangan?,Arab_tili_saboqlari_(Boshlangich_bosqich).txt,"ch bosqich)
Mazkur qo‘llanmada ""Al-Arabiyah bayna yadayk"" kitobidagi dialoglar, yangi so‘zlar, gap tuzish tartiblari va mashqlar o‘rin egallab, ""Ad-Durus an-nahviya"" kitobining 1-jildidagi matnlar, sarf qoidalari va ularning izohlari qo‘shilgan holda tuzildi.
Kitob arab tilini o‘rganishni boshlagan talaba va mustaqil o‘rganuvchilar uchun mo‘ljallangan.
Kitob 176 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/arab-tili-saboklari-boshlangich-boskich"
829579,1461930,928901,"Tarjimonlar: Z.Begmuxammad, Yu.Isroiljon o‘g‘li",686,733,,Dr.Jihod at-Turboniy: Rasululloh Sollallohu Alayhu Vasallamning Madrasalari kitob tarjimoni kim?,DrJihod_at-Turboniy_Rasululloh_Sollallohu_Alayhu_Vasallamning_Madrasalari.txt,"abardor etadi. Kitob muhtaram o‘quvchiga Rasuli akram sollallohu alayhi vasallamning hayotlarida sodir bo‘lgan xodisalar orqali u zot alayhissalomdagi sidq, vafo, omonatdorlik, sabr, hilm, shirinsuxanlik, shafqat, shijoat, farosat kabi sifatlarning Tajalliylaridan bahramand bo‘lish imkonini beradi.
Tarjimonlar: Z.Begmuxammad, Yu.Isroiljon o‘g‘li
Kitob 240 betdan iborat. 2022-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/drjihod-at-turboniy-rasululloh-sollallohu-alayhu-vasallamning-madrasalari"
827232,1461302,926709,"O‘zbekiston Qahramoni, Xalq shoiri ",27,62,,Abdulla Oripovning qanday unvonlari bor?,Abdulla_Oripov_Sohibqiron.txt,"Abdulla Oripov: Sohibqiron
O‘zbekiston Qahramoni, Xalq shoiri Abdulla Oripov mustaqillik yillarida yaratgan yirik hajmdagi asarlaridan biri, shubhasiz, bu - “Sohibqiron” sheʼriy dramasidir. Mazkur drama Respublikamizning so‘ngra ko‘p o‘tmay qo‘shni xalqlar teatr sahnalarida birin-ketin qo‘yilgan va tez orada mashhur bo‘lib ketgan edi.

Kitob 112 betdan iborat."
827233,1461303,926710,2020,70,74,,So'z chamani asari qaysi yilda qayta chop etilgan?,Abdulla_Oripov_(Soz_chamani).txt,"Abdulla Oripov (So‘z chamani)
""So'z chamani""
Kitob 128 betdan iborat. 2020-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/abdulla-oripov-suz-chamani"
827240,1461870,926713,"taqliddan yiroq, davr bilan hamnafas va ustozlar ijodidan tasvirlangan ruhda yozilgan",193,278,,Dilnoza Murodova : Umidli yulduzlar kitobi qanday tarzda yozilgan?,Dilnoza_Murodova__Umidli_yulduzlar.txt,"Dilnoza Murodova : Umidli yulduzlar
O‘zbek sheʼriyatiga o‘z so‘zi, o‘z ovozi bilan kirib kelayotgan yosh isteʼdodlar orasida Dilnoza Murodova ham bor. Dilnozaning yozganlari o‘zi kabi samimiy: taqliddan yiroq, davr bilan hamnafas va ustozlar ijodidan tasvirlangan ruhda yozilgan satrlar So‘zlarimizga ushbu kitobchaga jamlangan sheʼrlarni o‘qigach, o‘zingiz ham guvoh bo‘lasiz.
Kitob 96 betdan iborat. 2023-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/dilnoza-murodova-umidli-yulduzlar"
827241,1461304,926714,Tanlangan asarlar,16,33,,Ўзбекистон қаҳрамонинг энг яхши шеърларини ўзида жамлаган асар қайси?,Abdulla_Oripov_Tanlangan_asarlar.txt,"Abdulla Oripov: Tanlangan asarlar
Ушбу китобда Ўзбекистон халқ шоири, Ўзбекистон Қаҳрамони Абдулла Ориповнинг ўзбек шеъриятининг олтин хазинасидан муносиб ўрин олган энг сара шеърлари, достонлари бир муқова остида жамланди.

Kitob 784 betdan iborat. 2019-yilda chop etilgan.
Ko'proq: https://asaxiy.uz/uz/product/abdulla-oripov-tanla"
827244,1461871,926715,Mazkur ishda gibrid intellektual tizimlarini kurish usulna algoritmlari kabi dolzarb nazariy-uslubiy masalalar kurib chikilgan.,72,199,,Dilnoz Muhamediyeva : Gibrid intellektual tizimlarini qurish muammolari nimalar haqida muhokama qilingan?,Dilnoz_Muhamediyeva__Gibrid_intellektual_tizimlarini_qurish_muammolari.txt,"Dilnoz Muhamediyeva : Gibrid intellektual tizimlarini qurish muammolari
Mazkur ishda gibrid intellektual tizimlarini kurish usulna algoritmlari kabi dolzarb nazariy-uslubiy masalalar kurib chikilgan. noanʼanaviyligi xisobiga kitobda noravshan kattaliklar va genetik algoritmlar asosida modellashtirish masalalarini tizimlashtirilgan izohiga katta eʼtibor qaratiladi. Izox qatʼiy, ayni vaqtda tushunarli shaklda olib boriladi. Hamma asosiy xolat va amallar ko‘pgina misollar bilan tasvirlanadi. appar"
